player_id,hero_name,Adam Warlock,Angela,Black Panther,Black Widow,Blade,Bruce Banner,Captain America,Cloak & Dagger,Daredevil,Doctor Strange,Emma Frost,Gambit,Groot,Hawkeye,Hela,Human Torch,Invisible Woman,Iron Fist,Iron Man,Jeff The Land Shark,Loki,Luna Snow,Magik,Magneto,Mantis,Mister Fantastic,Moon Knight,Namor,Peni Parker,Phoenix,Psylocke,Rocket Raccoon,Scarlet Witch,Spider-Man,Squirrel Girl,Star-Lord,Storm,The Punisher,The Thing,Thor,Ultron,Venom,Winter Soldier,Wolverine
.Rot,Moon Knight,,,,,,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,
.Rot,Phoenix,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,,,
.Rot,Star-Lord,0.0,,,,,,1.0,,,,1.0,0.0,,,,,1.0,,,0.0,,,,0.0,1.0,,,,,1.0,,,,,,,,,,,,0.0,,
.Rot,Winter Soldier,,,,,,,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
.SAIYANPRINCE.,Magneto,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,
.SHISHKUS.,Jeff The Land Shark,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
.SHISHKUS.,Squirrel Girl,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,
.Shmulik.,Bruce Banner,,,,1.0,,,,0.0,,,,0.6,,,0.0,,0.6666666666666666,,,,,,,1.0,1.0,,0.0,0.0,,0.6666666666666666,0.0,0.0,,1.0,,0.6666666666666666,,,,,,1.0,0.0,
.Shmulik.,Doctor Strange,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,
.Tanooki.,Angela,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,
.Tanooki.,Gambit,0.0,1.0,,,,,1.0,,,1.0,0.5,,,,,,1.0,,,1.0,,0.25,1.0,0.5,0.7142857142857143,1.0,,,,0.6,0.75,0.0,,,,1.0,,,0.0,,,1.0,0.5,1.0
.Tanooki.,Magneto,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
.Tanooki.,Mantis,,,,,,,1.0,,,,,0.6666666666666666,1.0,,,,0.0,,,,1.0,,,0.75,,,,,,0.6666666666666666,1.0,,,,,1.0,,,,,,1.0,,0.0
.Tanooki.,Namor,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
.Tanooki.,Phoenix,0.0,,,,,,,,,,0.0,0.5,1.0,,,,1.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,
.Tanooki.,Squirrel Girl,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,
.Tanooki.,Storm,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,
.Tanuki.,Daredevil,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,,
.Tanuki.,Gambit,,0.0,,,,,1.0,,,,0.5,,0.0,,,,0.5,1.0,,1.0,,,,0.5,1.0,,,,,0.0,0.5,0.0,,,,,,,,,,,,
.Tanuki.,Mantis,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
.Tanuki.,Namor,,,,,,,,0.0,,,,,0.0,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
.Tanuki.,Winter Soldier,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,
.Vend.,Adam Warlock,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
.Vend.,Emma Frost,,,,,,,,,,,,0.0,1.0,,0.0,,0.3333333333333333,,,1.0,,,,0.0,0.5,,1.0,0.0,,,,0.0,,,0.0,0.0,,,,,,,,
.Vend.,Magneto,,,,,0.0,,,,,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,,0.4,,,,,0.0,,,1.0,,,1.0,,0.2,,0.3333333333333333,,0.5,,0.5,,,,,,,0.0,1.0
.Vend.,Phoenix,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
.Wild.,Bruce Banner,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
.XII,Adam Warlock,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
.XII,Gambit,,0.0,,,,,0.0,,,,1.0,,0.0,,1.0,,0.5,0.0,,0.0,0.0,,1.0,0.25,0.5,,,,0.3333333333333333,0.0,0.0,0.0,,,,0.0,,,,,,,,
.Xerxes.,Magneto,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,
.Xerxes.,Winter Soldier,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
.YONKO,Loki,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0
.YONKO,Rocket Raccoon,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,
.Yalley.,Groot,,,,,,,,,,,,1.0,,,,,0.0,,,,1.0,,,1.0,,,,,,0.5,0.0,0.0,,,,,,,0.0,,,,,1.0
.Yalley.,Magneto,,0.0,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,
.Yalley.,Star-Lord,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,
.Yatesy,Magneto,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
.YoRHa,Rocket Raccoon,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,
.ackerman,Black Panther,,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
.adder,Magneto,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,
.arima,Emma Frost,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
.arima,Psylocke,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,
.cocobongo.,Gambit,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,
.cocobongo.,Hawkeye,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,
.cocobongo.,Magneto,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,
.cocobongo.,Moon Knight,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,
.cocobongo.,Star-Lord,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
.gamer,Cloak & Dagger,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,
.gamer,Invisible Woman,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,
.gamer,Loki,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
.gebz,Winter Soldier,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,
.geicolizard.,Captain America,,,,,1.0,,,,,,,0.5,0.0,0.0,1.0,,0.5,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,
.geicolizard.,Emma Frost,,,,,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,
.geicolizard.,Groot,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
.geicolizard.,Magneto,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
.geicolizard.,Spider-Man,,0.0,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,
.geicolizard.,The Punisher,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
.gilgamesh-,Star-Lord,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,
.goinraw.,Thor,,,,,,,,,,,1.0,,,,,,1.0,0.0,,,,0.0,,0.0,1.0,,,,,,,0.0,,,,0.5,,,,,,,1.0,
.greatgodzeus,Rocket Raccoon,,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
.greatgodzeus,Thor,,0.5,,,,,,0.0,0.0,,0.25,0.7142857142857143,1.0,,1.0,,0.5,1.0,,,1.0,0.0,1.0,1.0,1.0,,,,,0.5,0.0,0.0,,0.0,,0.6666666666666666,,0.5,,,,,0.0,
.groudon.,Magneto,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,
.guangguang67.,Iron Fist,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,
.hamburger,Bruce Banner,,,,,,,,,,,0.0,0.5,1.0,,,,0.0,,,,1.0,0.0,,,1.0,,,,,0.5,,,,,,,,,,,,,,
.hamburger,Gambit,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,,,,,,
.hamburger,Groot,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,
.hamburger,Jeff The Land Shark,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,
.hamburger,Venom,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,
.nuke_,Magneto,,,,,,,,,0.0,,0.5,0.3333333333333333,0.0,,1.0,,0.0,,,,1.0,,,,,,,1.0,,0.0,0.0,,,,,0.0,,,,,,,,
.nuke_,Star-Lord,,0.0,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
.nuke_,Venom,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,,,,
.nuke_,Winter Soldier,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
.oracle,Gambit,,1.0,,,,,0.0,,1.0,1.0,0.4,,0.0,,,,0.5,,1.0,,0.6666666666666666,1.0,,0.5,0.5,1.0,0.0,,1.0,0.6666666666666666,0.5,0.6666666666666666,,0.0,,0.25,,,,0.0,,1.0,0.25,
.oracle,Invisible Woman,0.0,,,,,,1.0,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,,,,1.0,,0.5,,0.5,,1.0,,,1.0,0.5,0.3333333333333333,1.0,,,,0.5,,,,,,1.0,0.0,
.oracle,Jeff The Land Shark,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,
.oracle,Loki,,0.0,,,,,1.0,,,1.0,0.6666666666666666,0.7142857142857143,1.0,0.0,1.0,,0.0,0.0,,,,,,0.6,1.0,1.0,,,,0.5,1.0,1.0,,1.0,,1.0,,,,,,1.0,,
.oracle,Luna Snow,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0
.oracle,Mantis,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,
.oracle,Rocket Raccoon,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,
.rauw,Winter Soldier,,1.0,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
.reliquia.,Iron Fist,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,
.rаr,Black Widow,,1.0,,,,,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,1.0,,,,1.0,0.0,,1.0,,,,,,,,,,,1.0,
.rаr,Hela,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,0.0,,,,,,0.0,,
.rаr,Invisible Woman,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
.rаr,Loki,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,
.rаr,Luna Snow,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
.rаr,Magneto,,0.0,0.0,,,,,,,,1.0,0.2,0.5,,0.0,,0.6666666666666666,,,,0.5,0.0,,,0.0,,,0.0,1.0,0.3333333333333333,0.5,1.0,,1.0,,,,,0.0,,,,1.0,1.0
.rаr,Namor,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
.rаr,Phoenix,,,,,,,,,0.0,0.0,0.0,0.3333333333333333,0.5,,,,0.0,,,,1.0,0.0,,0.3333333333333333,,0.0,0.0,,,,,,,,,0.0,,,,,,,1.0,
.rаr,Psylocke,,0.5,,,,0.0,,,0.0,0.0,0.0,0.25,0.5,,,,0.5,,,0.0,,0.0,0.0,0.3333333333333333,,0.0,,,,0.0,,0.0,,,,,,,,0.0,,0.0,,
.rаr,Rocket Raccoon,,0.5,,,,,,1.0,0.0,,0.5,0.5,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,0.0,,1.0,,,,1.0,,,,
.rаr,Star-Lord,,0.0,,,,,,,,,,0.5,1.0,,0.0,,0.0,,,,,,,0.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
.rаr,The Punisher,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,,,0.0,0.0,,,,,,,0.0,,,,,,,,0.0,,,0.0,
.rаr,Winter Soldier,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,0.0,,
.shr1ke,Loki,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,
.slееру,Cloak & Dagger,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,
.swordfight,The Punisher,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0
.til,Gambit,,0.0,,,,,1.0,,0.0,,0.0,,,,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,0.0,,,,,,,,,,,,,,
.tortapounderr,Iron Fist,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,
.ynwa,Magneto,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,
.zqy,Hela,,,,,,,,0.0,,,0.0,,0.0,,,,0.0,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,
.zqy,Phoenix,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
.zqy,Psylocke,,,,,,,0.0,,,,1.0,0.0,,,0.0,,0.5,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,1.0,1.0,
.ºº.,Spider-Man,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
.쇼,Loki,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0
002.__.,Hela,,1.0,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,1.0,,,,1.0,,,1.0,,,,0.6666666666666666,,,,0.0,,,,,,,,0.0,,,,
002.__.,Magneto,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
002.__.,Phoenix,,0.3333333333333333,,,,,,1.0,1.0,0.0,1.0,0.5714285714285714,1.0,0.0,1.0,,0.5714285714285714,,,1.0,0.5,1.0,,0.6,0.6666666666666666,,,,1.0,,,0.8,,0.5,,0.0,,,,,,,0.75,1.0
002.__.,Psylocke,,0.0,,,,,0.3333333333333333,0.0,,0.5,0.1,0.2,0.3333333333333333,,0.3333333333333333,,0.08333333333333333,,,0.3333333333333333,0.5,0.2,,0.3,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,,0.16666666666666666,,0.25,,0.0,,0.0,,0.0,,1.0,0.0,0.0
002.__.,Star-Lord,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,
002.__.,The Punisher,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0
002.__.,Winter Soldier,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,
00Rust,Hawkeye,,1.0,,,,,0.0,0.0,,1.0,0.5555555555555556,0.7142857142857143,,,,,0.5,1.0,,0.6666666666666666,0.6,,1.0,0.16666666666666666,0.5,0.5,,,,,,,,1.0,,0.3333333333333333,,,,,,,0.5,
00Rust,Invisible Woman,,,,,,1.0,1.0,,0.0,,,1.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,1.0,,,,,,0.0,1.0,
00Rust,Luna Snow,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,
00Rust,Namor,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
00Rust,Rocket Raccoon,,0.0,,,,,,,0.0,1.0,0.75,1.0,,,1.0,,0.5,,,,,0.0,,0.6666666666666666,,1.0,,1.0,,0.5,0.0,,,0.0,,,,,,,,,1.0,
00Rust,The Punisher,,,,,,,,,,,0.3333333333333333,,,,,,0.5,,,,,,,1.0,,,,,,,0.5,0.5,,,,,,,,,,,,
02egg,Invisible Woman,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0
02egg,Rocket Raccoon,,,,1.0,,,,,,,,,0.0,,0.0,,,0.5,,,,0.0,,,1.0,,,,0.0,1.0,,,,1.0,,,,,,,,,,
02xygen_,Groot,,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,
02xygen_,Luna Snow,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,
02xygen_,Magneto,,,,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,
030719080120,Gambit,,,,,,,0.0,,,,0.0,,,,0.0,,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,
030719080120,Human Torch,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,
030719080120,Rocket Raccoon,,,,,1.0,,1.0,,,,0.75,1.0,1.0,,,,1.0,1.0,,0.5,,0.0,,1.0,,1.0,,,,1.0,0.5,,,1.0,,1.0,,,,1.0,,0.0,1.0,
041022,Gambit,0.0,1.0,,,,,1.0,,,,0.5,,1.0,,1.0,,0.6666666666666666,,,,0.6666666666666666,,,0.6666666666666666,1.0,,,,,0.0,1.0,,,0.6666666666666666,,,,,,,,0.0,,
041022,Hawkeye,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,
041022,Hela,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,1.0,,,,,,0.6666666666666666,,,,0.5,,,,0.5,,,,,,,1.0,,,,,1.0
041022,Invisible Woman,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,
041022,Loki,,,,,,,,,,,0.5,0.0,,,1.0,,0.6666666666666666,,,1.0,,,,0.5,,1.0,,,,0.5,1.0,,,,,,,,,,,1.0,,
041022,Psylocke,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,
041022,Star-Lord,,,,,,,1.0,,,,0.0,0.5,,,,,0.5,,,,,,,1.0,,,,,,0.0,,,,,,,,1.0,,,,,,
071101,Psylocke,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
071101,Winter Soldier,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,
0Jack,Winter Soldier,,,,,,,0.0,,,,,0.0,,,,,1.0,,,,0.0,,,0.5,,,,,,0.5,,1.0,,,,,,,,,,,,1.0
0ccam,Mantis,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,,,
0ne-Ab0ve-ALL,Phoenix,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,
0pli,Daredevil,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,
0pli,Invisible Woman,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
0pli,Loki,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,
0pli,Magik,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,
0sh,Bruce Banner,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,
0tp Widow,Invisible Woman,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,
0tp Widow,Magneto,,0.0,,,1.0,,,0.0,,0.5,0.0,0.0,,,0.0,,0.3333333333333333,1.0,,,,0.0,,,,,,,,0.0,,1.0,,0.0,,0.0,,,,,,,,
0tp Widow,Phoenix,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
0tp Widow,Rocket Raccoon,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
0xytosin,Invisible Woman,,,,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,
1 BillionLions,Gambit,,,,,,,,,,,0.6666666666666666,,0.0,0.0,1.0,,0.0,0.0,,,0.5,,,0.6,,,,,,,,1.0,,,,1.0,1.0,0.6666666666666666,,,,1.0,,
1 BillionLions,Invisible Woman,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,
1-800-Frog,Doctor Strange,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,
1-800-Frog,Jeff The Land Shark,,,,,,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1.60,Gambit,,0.0,,,,,1.0,,,1.0,,,,,,,0.0,,,,1.0,,,0.6,,,,0.0,1.0,0.75,1.0,1.0,,,,0.0,,,0.0,,,,,1.0
1.60,Invisible Woman,,1.0,,,,,1.0,,,0.0,1.0,,0.5,,0.0,,,1.0,,1.0,,0.5,,0.75,,,,,0.0,0.6666666666666666,0.75,0.6666666666666666,,,,1.0,,,,,,,0.0,
1.60,Loki,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,
1.60,Phoenix,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1.7.10 potpvp,Emma Frost,0.0,,,,,,,,0.0,,,0.0,1.0,0.5,,,1.0,0.0,,,0.5,0.3333333333333333,,0.0,,,,,1.0,0.0,0.5,1.0,,1.0,,0.0,,0.0,,,,,,
1.7.10 potpvp,Gambit,,,,,1.0,,,,,0.0,1.0,,0.5,1.0,,,,,,,1.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0
1.7.10 potpvp,Invisible Woman,,,,,,,1.0,,0.0,,0.5,1.0,,,,,,,,,,,1.0,,,0.0,,,,1.0,,0.0,,,,,,,,,,0.0,,
1.7.10 potpvp,Magneto,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
1.7.10 potpvp,Mantis,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
1.7.10 potpvp,Phoenix,0.0,0.5,,,,,0.5,,0.0,1.0,0.4444444444444444,0.2857142857142857,1.0,,,,0.4444444444444444,1.0,,1.0,,0.75,1.0,0.42857142857142855,,0.0,0.0,,,,0.4,0.5,,,,,0.0,,,,,,0.3333333333333333,1.0
1.7.10 potpvp,Psylocke,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
1.7.10 potpvp,Star-Lord,,,,,,,0.0,0.0,0.5,1.0,0.25,0.3333333333333333,0.6666666666666666,,1.0,,0.25,,,1.0,0.5,1.0,,0.16666666666666666,0.5,0.0,,,,1.0,,0.5,,0.0,,,,0.0,1.0,,,0.5,0.5,0.0
1.7.10 potpvp,Storm,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,
1.7.10 potpvp,Winter Soldier,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
