match_id,team_id,hero_name,won
505955_1764205118_1311017_11001_21,0,"Daredevil, Gambit, Invisible Woman, Magneto, Phoenix, Spider-Man",0
505955_1764205118_1311017_11001_21,1,"Angela, Daredevil, Emma Frost, Gambit, Invisible Woman, Phoenix",1
505957_1765053143_1272205_11001_21,0,"Bruce Banner, Gambit, Loki, Magneto, Phoenix, Rocket Raccoon",0
505957_1765053143_1272205_11001_21,1,"Emma Frost, Gambit, Loki, Magneto, Phoenix, Wolverine",1
505960_1763468385_1310045_11001_21,0,"Captain America, Daredevil, Gambit, Invisible Woman, Magneto, Phoenix",0
505960_1763468385_1310045_11001_21,1,"Captain America, Daredevil, Gambit, Invisible Woman, Mister Fantastic, Phoenix",1
505960_1763749965_1267062_11001_21,0,"Cloak & Dagger, Hela, Invisible Woman, Iron Fist, Magneto, Namor",0
505960_1763749965_1267062_11001_21,1,"Bruce Banner, Hela, Invisible Woman, Magneto, Phoenix, Rocket Raccoon",1
505960_1764535070_1311194_11001_21,0,"Gambit, Groot, Invisible Woman, Loki, Magneto, Phoenix",0
505960_1764535070_1311194_11001_21,1,"Emma Frost, Gambit, Groot, Invisible Woman, Phoenix, Psylocke",1
505963_1763237397_1310437_11001_21,0,"Emma Frost, Gambit, Luna Snow, Mantis, Phoenix, Psylocke",0
505963_1763237397_1310437_11001_21,1,"Captain America, Emma Frost, Gambit, Mantis, Psylocke, Wolverine",1
505964_1763391580_1310116_11001_21,0,"Emma Frost, Gambit, Groot, Invisible Woman, Mister Fantastic, Star-Lord",1
505964_1763391580_1310116_11001_21,1,"Emma Frost, Gambit, Hela, Invisible Woman, Iron Fist, Magik",0
505969_1764269174_2042104_11001_21,0,"Gambit, Magneto, Mantis, Psylocke, Venom, Winter Soldier",0
505969_1764269174_2042104_11001_21,1,"Gambit, Groot, Hawkeye, Luna Snow, Magneto, Psylocke",1
505969_1764362055_1311067_11001_21,0,"Angela, Daredevil, Emma Frost, Gambit, Invisible Woman, Phoenix",1
505969_1764362055_1311067_11001_21,1,"Angela, Emma Frost, Gambit, Invisible Woman, Phoenix, Psylocke",0
505970_1764261144_1290010_11001_21,0,"Captain America, Gambit, Invisible Woman, Phoenix, Psylocke, Venom",1
505970_1764261144_1290010_11001_21,1,"Angela, Bruce Banner, Gambit, Invisible Woman, Psylocke, Winter Soldier",0
505972_1763998561_2042108_11001_21,0,"Angela, Groot, Invisible Woman, Luna Snow, Moon Knight, Winter Soldier",0
505972_1763998561_2042108_11001_21,1,"Angela, Emma Frost, Invisible Woman, Loki, Phoenix, Winter Soldier",1
505973_1763225987_1272128_11001_21,0,"Angela, Doctor Strange, Gambit, Invisible Woman, Phoenix, Psylocke",0
505973_1763225987_1272128_11001_21,1,"Angela, Gambit, Jeff The Land Shark, Magneto, Mantis, Psylocke",1
505973_1765051809_1310135_11001_21,0,"Bruce Banner, Gambit, Magneto, Mantis, Psylocke, Rocket Raccoon",0
505973_1765051809_1310135_11001_21,1,"Angela, Captain America, Gambit, Luna Snow, Magneto, Psylocke",1
505977_1764438937_1310357_11001_21,0,"Angela, Invisible Woman, Loki, Magik, Magneto, Mantis",1
505977_1764438937_1310357_11001_21,1,"Hela, Invisible Woman, Luna Snow, Magneto, Mantis, Namor",0
505981_1764630107_1267061_11001_21,0,"Groot, Invisible Woman, Magneto, Moon Knight, Rocket Raccoon, Winter Soldier",1
505981_1764630107_1267061_11001_21,1,"Groot, Invisible Woman, Magneto, Phoenix, Rocket Raccoon, Winter Soldier",0
505982_1764929333_1272020_11001_21,0,"Daredevil, Doctor Strange, Emma Frost, Gambit, Iron Fist, Rocket Raccoon",0
505982_1764929333_1272020_11001_21,1,"Daredevil, Emma Frost, Gambit, Groot, Invisible Woman, Winter Soldier",1
505982_1764973069_1291041_11001_21,0,"Gambit, Groot, Loki, Magneto, Mantis, Phoenix",0
505982_1764973069_1291041_11001_21,1,"Emma Frost, Gambit, Hawkeye, Invisible Woman, Loki, Magneto",1
505983_1763472709_1311073_11001_21,0,"Angela, Emma Frost, Invisible Woman, Mantis, Mister Fantastic, Spider-Man",1
505983_1763472709_1311073_11001_21,1,"Emma Frost, Gambit, Groot, Invisible Woman, Phoenix, Star-Lord",0
505983_1763477777_1311118_11001_21,0,"Angela, Emma Frost, Jeff The Land Shark, Psylocke, Rocket Raccoon, Spider-Man",0
505983_1763477777_1311118_11001_21,1,"Groot, Invisible Woman, Peni Parker, Psylocke, Rocket Raccoon, Winter Soldier",1
505983_1764352275_1292030_11001_21,0,"Gambit, Groot, Loki, Magneto, Mantis, Phoenix",1
505983_1764352275_1292030_11001_21,1,"Gambit, Groot, Magneto, Mantis, Mantis, Phoenix",0
505986_1764688283_1292008_11001_21,0,"Emma Frost, Gambit, Loki, Magneto, Mantis, Star-Lord",1
505986_1764688283_1292008_11001_21,1,"Captain America, Doctor Strange, Gambit, Loki, Magneto, Mantis",0
505989_1764863044_2042024_11001_21,0,"Angela, Gambit, Groot, Loki, Mantis, Phoenix",1
505989_1764863044_2042024_11001_21,1,"Angela, Gambit, Iron Fist, Magneto, Mantis, Rocket Raccoon",0
505989_1764863470_2042033_11001_21,0,"Angela, Invisible Woman, Jeff The Land Shark, Magneto, Phoenix, Psylocke",0
505989_1764863470_2042033_11001_21,1,"Groot, Invisible Woman, Magneto, Rocket Raccoon, Star-Lord, Winter Soldier",1
505989_1764872849_2042139_11001_21,0,"Emma Frost, Gambit, Invisible Woman, Magneto, Star-Lord, Winter Soldier",0
505989_1764872849_2042139_11001_21,1,"Emma Frost, Gambit, Groot, Invisible Woman, Phoenix, Wolverine",1
505990_1764172323_1311096_11001_21,0,"Emma Frost, Invisible Woman, Magneto, Moon Knight, Psylocke, Rocket Raccoon",0
505990_1764172323_1311096_11001_21,1,"Emma Frost, Groot, Invisible Woman, Mister Fantastic, Psylocke, Rocket Raccoon",1
505992_1765042308_1290264_11001_21,0,"Doctor Strange, Emma Frost, Groot, Invisible Woman, Rocket Raccoon, Spider-Man",1
505992_1765042308_1290264_11001_21,1,"Groot, Loki, Magneto, Mantis, Psylocke, Rocket Raccoon",0
505992_1765042987_1290273_11001_21,0,"Invisible Woman, Luna Snow, Magneto, Moon Knight, Venom, Winter Soldier",1
505992_1765042987_1290273_11001_21,1,"Emma Frost, Luna Snow, Magneto, Phoenix, Rocket Raccoon, Winter Soldier",0
505993_1764686969_1311104_11001_21,0,"Doctor Strange, Gambit, Groot, Invisible Woman, Mantis, Psylocke",1
505993_1764686969_1311104_11001_21,1,"Gambit, Groot, Iron Fist, Jeff The Land Shark, Magneto, Mantis",0
505997_1765034744_1310235_11001_21,0,"Emma Frost, Hela, Invisible Woman, Magneto, Phoenix, Rocket Raccoon",0
505997_1765034744_1310235_11001_21,1,"Captain America, Emma Frost, Hela, Invisible Woman, Rocket Raccoon, Winter Soldier",1
505997_1765041818_1310338_11001_21,0,"Bruce Banner, Captain America, Cloak & Dagger, Gambit, Psylocke, Star-Lord",1
505997_1765041818_1310338_11001_21,1,"Angela, Gambit, Loki, Psylocke, Venom, Winter Soldier",0
506000_1764789324_1310321_11001_21,0,"Black Widow, Gambit, Loki, Mantis, Moon Knight, Spider-Man",0
506000_1764789324_1310321_11001_21,1,"Emma Frost, Gambit, Loki, Mantis, Star-Lord, Venom",1
506006_1764955856_1291198_11001_21,0,"Adam Warlock, Hela, Luna Snow, Magneto, Mantis, Mantis",1
506006_1764955856_1291198_11001_21,1,"Doctor Strange, Jeff The Land Shark, Mantis, Rocket Raccoon, Spider-Man, Winter Soldier",0
506006_1764966101_1291269_11001_21,0,"Daredevil, Gambit, Groot, Groot, Invisible Woman, Phoenix",1
506006_1764966101_1291269_11001_21,1,"Captain America, Gambit, Invisible Woman, Iron Fist, Magneto, Winter Soldier",0
506008_1764633179_1290220_11001_21,0,"Groot, Hawkeye, Invisible Woman, Magneto, Psylocke, Rocket Raccoon",0
506008_1764633179_1290220_11001_21,1,"Emma Frost, Hela, Invisible Woman, Magneto, Psylocke, Rocket Raccoon",1
506009_1764806690_1290145_11001_21,0,"Groot, Invisible Woman, Magneto, Moon Knight, Phoenix, Rocket Raccoon",1
506009_1764806690_1290145_11001_21,1,"Bruce Banner, Groot, Invisible Woman, Mantis, Phoenix, Winter Soldier",0
506012_1763315800_1290007_11001_21,0,"Gambit, Iron Fist, Magneto, Phoenix, Rocket Raccoon, Venom",0
506012_1763315800_1290007_11001_21,1,"Gambit, Groot, Invisible Woman, Phoenix, Venom, Winter Soldier",1
506012_1764542930_1310188_11001_21,0,"Invisible Woman, Loki, Luna Snow, Magneto, Phoenix, Venom",1
506012_1764542930_1310188_11001_21,1,"Emma Frost, Invisible Woman, Luna Snow, Magneto, Phoenix, Winter Soldier",0
506013_1765047685_2042281_11001_21,0,"Emma Frost, Invisible Woman, Peni Parker, Psylocke, Rocket Raccoon, Star-Lord",0
506013_1765047685_2042281_11001_21,1,"Daredevil, Invisible Woman, Iron Fist, Magneto, Psylocke, Rocket Raccoon",1
506014_1765033592_1267180_11001_21,0,"Gambit, Groot, Loki, Magneto, Mantis, Phoenix",0
506014_1765033592_1267180_11001_21,1,"Gambit, Groot, Loki, Mantis, Phoenix, Wolverine",1
506016_1763246693_1291465_11001_21,0,"Adam Warlock, Emma Frost, Gambit, Luna Snow, Magneto, Magneto",0
506016_1763246693_1291465_11001_21,1,"Angela, Gambit, Luna Snow, Magneto, Moon Knight, Storm",1
506016_1765040481_1318290_11001_21,0,"Angela, Gambit, Invisible Woman, Magneto, Psylocke, Star-Lord",1
506016_1765040481_1318290_11001_21,1,"Angela, Gambit, Invisible Woman, Magneto, Phoenix, Psylocke",0
506017_1763997455_1291111_11001_21,0,"Emma Frost, Hela, Invisible Woman, Magneto, Mantis, Psylocke",0
506017_1763997455_1291111_11001_21,1,"Emma Frost, Hela, Invisible Woman, Luna Snow, Magneto, Psylocke",1
506018_1763407933_1292146_11001_21,0,"Emma Frost, Jeff The Land Shark, Magneto, Rocket Raccoon, Winter Soldier, Wolverine",1
506018_1763407933_1292146_11001_21,1,"Emma Frost, Gambit, Hela, Luna Snow, Phoenix, Wolverine",0
506018_1764443196_1318048_11001_21,0,"Emma Frost, Groot, Invisible Woman, Psylocke, Rocket Raccoon, Winter Soldier",1
506018_1764443196_1318048_11001_21,1,"Invisible Woman, Jeff The Land Shark, Magneto, Mantis, Star-Lord, Venom",0
506019_1763312624_2042269_11001_21,0,"Gambit, Groot, Hela, Invisible Woman, Magneto, Namor",0
506019_1763312624_2042269_11001_21,1,"Gambit, Hela, Invisible Woman, Magneto, Namor, Venom",1
506019_1764697970_1288226_11001_21,0,"Bruce Banner, Emma Frost, Invisible Woman, Iron Fist, Phoenix, Rocket Raccoon",1
506019_1764697970_1288226_11001_21,1,"Emma Frost, Invisible Woman, Luna Snow, Magik, Magneto, Wolverine",0
506020_1764959526_1288027_11001_21,0,"Emma Frost, Gambit, Invisible Woman, Magneto, Mantis, Phoenix",1
506020_1764959526_1288027_11001_21,1,"Captain America, Gambit, Invisible Woman, Iron Fist, Star-Lord, Venom",0
506020_1764983616_1288265_11001_21,0,"Emma Frost, Gambit, Loki, Magneto, Mantis, Phoenix",0
506020_1764983616_1288265_11001_21,1,"Emma Frost, Gambit, Loki, Magneto, Mantis, Phoenix",1
506021_1764064705_1311001_11001_21,0,"Angela, Emma Frost, Gambit, Hela, Mantis, Moon Knight",1
506021_1764064705_1311001_11001_21,1,"Angela, Gambit, Groot, Invisible Woman, Magneto, Winter Soldier",0
506023_1764604115_1245149_11001_21,0,"Captain America, Gambit, Invisible Woman, Iron Fist, Magneto, Psylocke",0
506023_1764604115_1245149_11001_21,1,"Captain America, Emma Frost, Gambit, Invisible Woman, Phoenix, Psylocke",1
506023_1764875670_1267093_11001_21,0,"Bruce Banner, Gambit, Hela, Loki, Magneto, Winter Soldier",1
506023_1764875670_1267093_11001_21,1,"Gambit, Hela, Invisible Woman, Magneto, Spider-Man, Venom",0
506024_1763401886_1231091_11001_21,0,"Groot, Invisible Woman, Iron Fist, Jeff The Land Shark, Magneto, Winter Soldier",1
506024_1763401886_1231091_11001_21,1,"Doctor Strange, Groot, Hela, Invisible Woman, Invisible Woman, Phoenix",0
506024_1765053134_1245059_11001_21,0,"Black Panther, Emma Frost, Invisible Woman, Rocket Raccoon, Venom, Wolverine",0
506024_1765053134_1245059_11001_21,1,"Bruce Banner, Invisible Woman, Iron Fist, Jeff The Land Shark, Spider-Man, The Thing",1
506025_1763421700_1290087_11001_21,0,"Gambit, Invisible Woman, Magneto, Phoenix, Star-Lord, Venom",1
506025_1763421700_1290087_11001_21,1,"Gambit, Invisible Woman, Magneto, Moon Knight, Thor, Wolverine",0
506025_1764164822_2042067_11001_21,0,"Angela, Gambit, Invisible Woman, Magneto, Phoenix, Winter Soldier",1
506025_1764164822_2042067_11001_21,1,"Gambit, Invisible Woman, Magneto, Phoenix, Star-Lord, The Thing",0
506029_1764095932_1310258_11001_21,0,"Angela, Emma Frost, Gambit, Invisible Woman, Peni Parker, Star-Lord",0
506029_1764095932_1310258_11001_21,1,"Angela, Emma Frost, Gambit, Invisible Woman, Mantis, Wolverine",1
506030_1764267624_1288001_11001_21,0,"Captain America, Gambit, Invisible Woman, Magneto, Phoenix, Star-Lord",1
506030_1764267624_1288001_11001_21,1,"Captain America, Gambit, Invisible Woman, Magneto, Phoenix, Rocket Raccoon",0
506030_1764348468_1318191_11001_21,0,"Gambit, Groot, Invisible Woman, Magneto, Psylocke, Winter Soldier",0
506030_1764348468_1318191_11001_21,1,"Doctor Strange, Gambit, Loki, Mantis, Mister Fantastic, Winter Soldier",1
506031_1764706148_1267235_11001_21,0,"Angela, Hela, Invisible Woman, Magneto, Namor, Rocket Raccoon",1
506031_1764706148_1267235_11001_21,1,"Emma Frost, Groot, Hela, Invisible Woman, Rocket Raccoon, Winter Soldier",0
506032_1763749221_1290199_11001_21,0,"Captain America, Invisible Woman, Magneto, Phoenix, Psylocke, Rocket Raccoon",1
506032_1763749221_1290199_11001_21,1,"Emma Frost, Hawkeye, Invisible Woman, Mantis, Psylocke, Rocket Raccoon",0
506033_1764701002_1311032_11001_21,0,"Gambit, Groot, Hela, Jeff The Land Shark, Magneto, Namor",1
506033_1764701002_1311032_11001_21,1,"Gambit, Hela, Loki, Magneto, Mantis, Namor",0
506033_1764707310_1311093_11001_21,0,"Angela, Emma Frost, Gambit, Hela, Invisible Woman, Phoenix",1
506033_1764707310_1311093_11001_21,1,"Gambit, Groot, Invisible Woman, Magneto, Phoenix, Star-Lord",0
506033_1764722019_1311211_11001_21,0,"Emma Frost, Gambit, Groot, Hela, Invisible Woman, Winter Soldier",0
506033_1764722019_1311211_11001_21,1,"Black Panther, Gambit, Hela, Invisible Woman, Magneto, Venom",1
506033_1764782129_1288168_11001_21,0,"Angela, Gambit, Magneto, Moon Knight, Phoenix, Rocket Raccoon",0
506033_1764782129_1288168_11001_21,1,"Adam Warlock, Angela, Emma Frost, Gambit, Mantis, Psylocke",1
506034_1764779544_1245132_11001_21,0,"Gambit, Groot, Invisible Woman, Magneto, Phoenix, Winter Soldier",0
506034_1764779544_1245132_11001_21,1,"Gambit, Groot, Loki, Mantis, Moon Knight, Psylocke",1
506034_1764877472_1245080_11001_21,0,"Emma Frost, Invisible Woman, Jeff The Land Shark, Magneto, Psylocke, Wolverine",1
506034_1764877472_1245080_11001_21,1,"Emma Frost, Invisible Woman, Magneto, Phoenix, Psylocke, Rocket Raccoon",0
506038_1764870041_1311023_11001_21,0,"Daredevil, Emma Frost, Groot, Invisible Woman, Rocket Raccoon, Star-Lord",0
506038_1764870041_1311023_11001_21,1,"Bruce Banner, Captain America, Daredevil, Gambit, Jeff The Land Shark, Wolverine",1
506038_1764882106_1311128_11001_21,0,"Gambit, Groot, Invisible Woman, Moon Knight, Phoenix, Wolverine",1
506038_1764882106_1311128_11001_21,1,"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Phoenix",0
506039_1763235947_1288396_11001_21,0,"Angela, Emma Frost, Gambit, Mantis, Rocket Raccoon, Winter Soldier",0
506039_1763235947_1288396_11001_21,1,"Angela, Emma Frost, Gambit, Hela, Phoenix, Rocket Raccoon",1
506052_1764943779_2042064_11001_21,0,"Emma Frost, Mantis, Psylocke, Rocket Raccoon, Venom, Winter Soldier",1
506052_1764943779_2042064_11001_21,1,"Cloak & Dagger, Emma Frost, Invisible Woman, Magneto, Phoenix, Psylocke",0
506054_1764423252_1290073_11001_21,0,"Gambit, Groot, Loki, Magneto, Mantis, Wolverine",1
506054_1764423252_1290073_11001_21,1,"Emma Frost, Luna Snow, Magneto, Magneto, Rocket Raccoon, Winter Soldier",0
506054_1764876163_1291041_11001_21,0,"Gambit, Invisible Woman, Iron Fist, Magneto, Star-Lord, Wolverine",0
506054_1764876163_1291041_11001_21,1,"Emma Frost, Gambit, Hela, Invisible Woman, Magneto, Moon Knight",1
506054_1764879489_1291079_11001_21,0,"Emma Frost, Gambit, Groot, Loki, Phoenix, Wolverine",1
506054_1764879489_1291079_11001_21,1,"Gambit, Groot, Magneto, Moon Knight, Phoenix, Winter Soldier",0
506057_1764952608_1310158_11001_21,0,"Emma Frost, Gambit, Invisible Woman, Phoenix, Psylocke, Venom",1
506057_1764952608_1310158_11001_21,1,"Angela, Gambit, Invisible Woman, Phoenix, Psylocke, Venom",0
506068_1763420519_1267254_11001_21,0,"Gambit, Groot, Invisible Woman, Magneto, Psylocke, Wolverine",1
506068_1763420519_1267254_11001_21,1,"Gambit, Invisible Woman, Magneto, Mantis, Psylocke, Wolverine",0
506068_1764985097_1290182_11001_21,0,"Groot, Invisible Woman, Loki, Magneto, Moon Knight, Psylocke",0
506068_1764985097_1290182_11001_21,1,"Groot, Invisible Woman, Magneto, Phoenix, Psylocke, Rocket Raccoon",1
506070_1764196563_1311116_11001_21,0,"Angela, Doctor Strange, Gambit, Loki, Magneto, Mantis",1
506070_1764196563_1311116_11001_21,1,"Doctor Strange, Gambit, Loki, Magneto, Mantis, Phoenix",0
506074_1764698693_1267033_11001_21,0,"Magneto, Mantis, Moon Knight, Psylocke, Rocket Raccoon, Venom",0
506074_1764698693_1267033_11001_21,1,"Angela, Magneto, Mantis, Phoenix, Rocket Raccoon, Star-Lord",1
506075_1764702331_1310129_11001_21,0,"Emma Frost, Gambit, Hela, Loki, Magneto, Psylocke",1
506075_1764702331_1310129_11001_21,1,"Emma Frost, Gambit, Magneto, Phoenix, Psylocke, Rocket Raccoon",0
506076_1764446143_2042196_11001_21,0,"Gambit, Groot, Hela, Invisible Woman, Magneto, Star-Lord",1
506076_1764446143_2042196_11001_21,1,"Emma Frost, Gambit, Hela, Invisible Woman, Mantis, Star-Lord",0
506077_1764106155_1245160_11001_21,0,"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, Star-Lord",1
506077_1764106155_1245160_11001_21,1,"Gambit, Invisible Woman, Magik, Magneto, Magneto, Phoenix",0
506078_1764974306_1318413_11001_21,0,"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, Psylocke",1
506078_1764974306_1318413_11001_21,1,"Angela, Emma Frost, Gambit, Invisible Woman, Psylocke, Star-Lord",0
506080_1765025167_1231015_11001_21,0,"Groot, Invisible Woman, Magneto, Phoenix, Rocket Raccoon, Winter Soldier",0
506080_1765025167_1231015_11001_21,1,"Angela, Invisible Woman, Phoenix, Rocket Raccoon, Venom, Wolverine",1
506080_1765060936_1231334_11001_21,0,"Gambit, Groot, Invisible Woman, Magneto, Psylocke, Star-Lord",1
506080_1765060936_1231334_11001_21,1,"Blade, Groot, Invisible Woman, Magneto, Moon Knight, Rocket Raccoon",0
506081_1763923364_1272117_11001_21,0,"Adam Warlock, Emma Frost, Gambit, Groot, Phoenix, Storm",0
506081_1763923364_1272117_11001_21,1,"Captain America, Doctor Strange, Gambit, Hela, Invisible Woman, Magik",1
506086_1764429741_1231025_11001_21,0,"Emma Frost, Gambit, Loki, Magneto, Mantis, Winter Soldier",1
506086_1764429741_1231025_11001_21,1,"Captain America, Gambit, Hela, Magneto, Mantis, Phoenix",0
506086_1764458337_1231249_11001_21,0,"Gambit, Hela, Magneto, Peni Parker, Rocket Raccoon, Star-Lord",1
506086_1764458337_1231249_11001_21,1,"Angela, Daredevil, Gambit, Jeff The Land Shark, Magneto, Phoenix",0
506086_1764629327_1288207_11001_21,0,"Adam Warlock, Emma Frost, Loki, Magneto, Mantis, Phoenix",1
506086_1764629327_1288207_11001_21,1,"Groot, Loki, Luna Snow, Magneto, Mantis, Phoenix",0
506090_1763678287_1291100_11001_21,0,"Captain America, Emma Frost, Gambit, Groot, Hawkeye, Invisible Woman",0
506090_1763678287_1291100_11001_21,1,"Doctor Strange, Gambit, Groot, Loki, Mantis, Psylocke",1
506094_1763068372_1318014_11001_21,0,"Adam Warlock, Hela, Luna Snow, Magneto, Mantis, Psylocke",1
506094_1763068372_1318014_11001_21,1,"Angela, Hela, Invisible Woman, Luna Snow, Magneto, Namor",0
506097_1765054238_1272017_11001_21,0,"Captain America, Daredevil, Groot, Jeff The Land Shark, Phoenix, Wolverine",1
506097_1765054238_1272017_11001_21,1,"Adam Warlock, Angela, Captain America, Daredevil, Invisible Woman, Wolverine",0
506102_1764010097_1288026_11001_21,0,"Captain America, Gambit, Invisible Woman, Magneto, Phoenix, Wolverine",1
506102_1764010097_1288026_11001_21,1,"Captain America, Emma Frost, Gambit, Invisible Woman, Phoenix, Psylocke",0
506104_1763240334_1245020_11001_21,0,"Emma Frost, Gambit, Invisible Woman, Magneto, Phoenix, Winter Soldier",0
506104_1763240334_1245020_11001_21,1,"Doctor Strange, Emma Frost, Gambit, Jeff The Land Shark, Phoenix, Star-Lord",1
506105_1764882596_1310017_11001_21,0,"Gambit, Groot, Invisible Woman, Magneto, Phoenix, Star-Lord",1
